Transaction ID,ISIN,CUSIP,Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
7093640,GZ3334000899,QE1L2J8YB,1357784786,14-12-2024,INR,Primary Info 9620,Secondary Info 9620,202266.14,298572.1,-96305.96,Partially Matched,Approved
1385924,PF2260619005,KHGIYA69K,1768149582,05-03-2025,AUD,Primary Info 9621,Secondary Info 9621,223901.43,402844.19,-178942.76,Partially Matched,Needs review
1469846,YZ7053954346,QLEKR8J0L,1026011604,19-02-2025,INR,Primary Info 9622,Secondary Info 9622,150684.45,292262.74,-141578.29,Partially Matched,Needs review
5880173,RO5114911561,G7M3HM4W1,2886688052,26-10-2024,USD,Primary Info 9623,Secondary Info 9623,80230.61,276129.13,-195898.52,Pending,Pending investigation
9405317,GC5775430403,YP2CKYQR1,1839472566,22-07-2024,USD,Primary Info 9624,Secondary Info 9624,24304,375690.18,-351386.18,Pending,Needs review
2731613,KG8526670721,ANSB3VNE3,7280591732,08-11-2024,INR,Primary Info 9625,Secondary Info 9625,15485.89,160132.71,-144646.82,Unmatched,Pending investigation
9388648,CI8046389898,0RAJE5X2O,2625572280,30-10-2024,GBP,Primary Info 9626,Secondary Info 9626,131763.86,328649.24,-196885.38,Unmatched,
6252767,SL7227957718,OALP4E9EC,8373312868,14-12-2024,GBP,Primary Info 9627,Secondary Info 9627,439745.04,116054.28,323690.76,Matched,Pending investigation
3208353,MQ1801479475,YZJ2D865I,2645635626,04-02-2025,AUD,Primary Info 9628,Secondary Info 9628,390637.52,489097.09,-98459.57,Matched,Pending investigation
1356927,PM6694349641,3LESA51BL,2963132263,30-06-2024,CAD,Primary Info 9629,Secondary Info 9629,402626.36,482186.79,-79560.43,Pending,Pending investigation
1946789,SX6362916584,XNIN45XOC,2358520126,01-11-2024,GBP,Primary Info 9630,Secondary Info 9630,438235.57,370540.44,67695.13,Unmatched,Pending investigation
3294729,QJ1499736487,FDEH88AX9,2113471872,12-02-2025,CAD,Primary Info 9631,Secondary Info 9631,328869.42,383434.46,-54565.04,Pending,
3244128,NM9526855527,1T8JRE39S,5797376922,02-06-2024,AUD,Primary Info 9632,Secondary Info 9632,355301.38,60808.87,294492.51,Unmatched,Approved
1216154,ZF2864681434,L9F7VK5Y1,1017131311,26-07-2024,AUD,Primary Info 9633,Secondary Info 9633,417267.62,476181.36,-58913.74,Partially Matched,Approved
1523065,SU4084161856,F65FVACTI,1467914637,10-07-2024,CAD,Primary Info 9634,Secondary Info 9634,257930.68,336994.46,-79063.78,Unmatched,Check discrepancy
6767049,QH1645160443,C87I2Z03M,2207360629,16-07-2024,GBP,Primary Info 9635,Secondary Info 9635,272791.65,41239.66,231551.99,Matched,Approved
8356718,WB4669210391,P33FRJDOI,3058026837,27-04-2024,CAD,Primary Info 9636,Secondary Info 9636,485665.94,303550.25,182115.69,Unmatched,Needs review
9172783,NB5455433131,L5INOSWKQ,9777674920,23-09-2024,EUR,Primary Info 9637,Secondary Info 9637,217472.87,330123.96,-112651.09,Unmatched,Needs review
6387203,SV6616606454,373UM81O7,2847313106,15-08-2024,GBP,Primary Info 9638,Secondary Info 9638,218652.24,18047.93,200604.31,Pending,Needs review
2777941,DY8712533172,VMECIII15,2557464683,14-02-2025,AUD,Primary Info 9639,Secondary Info 9639,355964.31,274116.64,81847.67,Unmatched,Check discrepancy
1465864,IX9884189307,96LRDRG1H,1568053949,22-11-2024,JPY,Primary Info 9640,Secondary Info 9640,397176.31,247204.18,149972.13,Partially Matched,Approved
3098301,NR7762271303,LP7G16VH8,1855499507,17-04-2024,INR,Primary Info 9641,Secondary Info 9641,319677.49,151446.99,168230.5,Unmatched,Pending investigation
2590233,WV2008895501,EQMGD1HJZ,1601011940,23-03-2024,AUD,Primary Info 9642,Secondary Info 9642,281780.34,369380.74,-87600.4,Matched,Pending investigation
1300111,RG8996325225,NVKMCDEKM,2521335067,15-01-2025,GBP,Primary Info 9643,Secondary Info 9643,346917.65,418478.67,-71561.02,Unmatched,Approved
2964828,OU5362764123,HDYUK6HIZ,1991882165,18-07-2024,INR,Primary Info 9644,Secondary Info 9644,336918.59,465850.57,-128931.98,Pending,
8113745,YM0533169825,0Q4FYI1RV,2782943952,01-08-2024,AUD,Primary Info 9645,Secondary Info 9645,51079.77,159952.27,-108872.5,Matched,Needs review
2177548,AO3601929794,AWLGWGMY8,2500295472,14-02-2025,GBP,Primary Info 9646,Secondary Info 9646,160163.36,492893.99,-332730.63,Unmatched,Needs review
3303590,YP5173835318,CZ92ZCCHJ,1359313122,12-04-2024,GBP,Primary Info 9647,Secondary Info 9647,346423.15,120193.07,226230.08,Matched,
2978709,SU9512244251,O7L0O1S6F,2760390125,25-05-2024,EUR,Primary Info 9648,Secondary Info 9648,422882.71,378565.14,44317.57,Unmatched,Approved
2929448,OK4808090484,41D9C6CPP,1680250098,13-08-2024,INR,Primary Info 9649,Secondary Info 9649,28550.94,419879.14,-391328.2,Unmatched,Check discrepancy
3075865,EN8248739325,QDJAJCP2N,1493684010,25-04-2024,GBP,Primary Info 9650,Secondary Info 9650,423713.14,36799.46,386913.68,Unmatched,Approved
7050767,TM4203404956,A4WDG8075,1465464527,28-01-2025,AUD,Primary Info 9651,Secondary Info 9651,100600.46,72184.65,28415.81,Matched,Check discrepancy
1083049,NW6651439523,JI2PBJZ0Z,3319894448,28-07-2024,GBP,Primary Info 9652,Secondary Info 9652,40311.99,337834.98,-297522.99,Partially Matched,Pending investigation
3280131,JN4143397452,CL5WS8KB4,7280591732,06-07-2024,INR,Primary Info 9653,Secondary Info 9653,474908.71,213368.97,261539.74,Pending,
3246122,DJ7118866394,HJ85KVBT1,1759723841,19-10-2024,AUD,Primary Info 9654,Secondary Info 9654,489588.13,312437.77,177150.36,Partially Matched,Needs review
1372011,AL0039503643,XHV66LFKS,2837449725,25-05-2024,CAD,Primary Info 9655,Secondary Info 9655,125241.8,448310.45,-323068.65,Partially Matched,Needs review
1199888,XK3109940495,HDQE8DNP2,2487887211,30-10-2024,USD,Primary Info 9656,Secondary Info 9656,304684.05,445702.2,-141018.15,Unmatched,Pending investigation
3079872,MT3531724730,JJ3AI4GQ2,1803734120,20-01-2025,USD,Primary Info 9657,Secondary Info 9657,150796.28,453758.96,-302962.68,Partially Matched,
2470955,IV6477930933,FXWNT5425,1064007556,18-10-2024,GBP,Primary Info 9658,Secondary Info 9658,417595.71,373404.33,44191.38,Partially Matched,Pending investigation
3175819,SS1430177689,DXBQ5TGEG,1113003414,12-07-2024,AUD,Primary Info 9659,Secondary Info 9659,405474.6,96954.26,308520.34,Pending,Check discrepancy
1009900,FQ5254173709,M9OA3IKTZ,3103137233,21-01-2025,INR,Primary Info 9660,Secondary Info 9660,194522.72,240358.49,-45835.77,Unmatched,Needs review
1591355,EW3243448458,YX74XAV6B,3147120327,13-07-2024,AUD,Primary Info 9661,Secondary Info 9661,492666.3,147488.95,345177.35,Matched,
1548783,PG4941928540,APFZ1PRLK,2142178799,06-07-2024,AUD,Primary Info 9662,Secondary Info 9662,425753.4,365427.7,60325.7,Unmatched,Pending investigation
6459604,RL8445253437,M9XKT1WBU,3243826170,26-08-2024,EUR,Primary Info 9663,Secondary Info 9663,428187.66,474342.62,-46154.96,Partially Matched,
3255101,TD1568175516,5EMV0X7XH,4035821049,07-05-2024,JPY,Primary Info 9664,Secondary Info 9664,95301.56,273266.94,-177965.38,Matched,Approved
5284606,UF1118324573,2V9DLTMQS,2344564355,26-01-2025,EUR,Primary Info 9665,Secondary Info 9665,473005.7,460501.17,12504.53,Pending,Approved
2881440,DD9083976862,SFMFK48ZM,2097769101,23-01-2025,INR,Primary Info 9666,Secondary Info 9666,201615.39,2371.08,199244.31,Partially Matched,Needs review
1711838,IE7401833381,Q1LMKX0YP,3030947440,23-05-2024,EUR,Primary Info 9667,Secondary Info 9667,210654.68,216623.64,-5968.96,Pending,Pending investigation
2878791,IP6849837927,B52BZK1RW,1256929918,03-12-2024,CAD,Primary Info 9668,Secondary Info 9668,450435.18,96865.83,353569.35,Partially Matched,Pending investigation
2673052,ZA6307718437,VFPF3RWJN,2003296785,25-04-2024,CAD,Primary Info 9669,Secondary Info 9669,358568.02,479648.22,-121080.2,Partially Matched,Pending investigation
2638022,ED1231104201,EOO6Q3TSY,1664783070,16-12-2024,EUR,Primary Info 9670,Secondary Info 9670,137488.78,432641.68,-295152.9,Unmatched,Approved
2022391,NW9135291679,SNSLOZP57,8243490575,07-12-2024,GBP,Primary Info 9671,Secondary Info 9671,93564.62,78072.37,15492.25,Matched,Approved
1738056,RI8079347215,YNAWZH0IA,6491136892,20-01-2025,USD,Primary Info 9672,Secondary Info 9672,268328.19,431841.78,-163513.59,Unmatched,Needs review
8445742,RZ8558517199,6V1XEQ3TS,1803734120,23-08-2024,EUR,Primary Info 9673,Secondary Info 9673,407517.66,234017.92,173499.74,Matched,Check discrepancy
1921834,YY3546776355,SSWLEAZ6V,2722024446,09-11-2024,JPY,Primary Info 9674,Secondary Info 9674,228327.34,369427.75,-141100.41,Partially Matched,Needs review
2529078,UO5188195331,TS40FUZ3C,5231368222,13-05-2024,JPY,Primary Info 9675,Secondary Info 9675,217286.46,255993.91,-38707.45,Unmatched,Needs review
2016262,UP5780597793,JNONMPJUZ,2641803229,12-12-2024,INR,Primary Info 9676,Secondary Info 9676,159190.45,494497.33,-335306.88,Unmatched,Check discrepancy
1947095,DF6341895712,HGZQ57D1Q,3396479469,28-01-2025,GBP,Primary Info 9677,Secondary Info 9677,353034.8,199085.31,153949.49,Partially Matched,Check discrepancy
4296741,XM7485219342,FDHPERXO8,2851639255,10-08-2024,GBP,Primary Info 9678,Secondary Info 9678,249934.42,481636.39,-231701.97,Pending,Approved
3294208,OF3844910861,0KE9LX51F,3279480707,16-10-2024,INR,Primary Info 9679,Secondary Info 9679,53406.56,299777.98,-246371.42,Unmatched,Check discrepancy
2859365,QL4722520983,ZWM3RUIX9,2769482345,27-03-2024,CAD,Primary Info 9680,Secondary Info 9680,63912.08,320744.68,-256832.6,Partially Matched,Pending investigation
2308410,GZ8655609734,WHOSMDPIQ,3062776465,23-10-2024,AUD,Primary Info 9681,Secondary Info 9681,422076.69,21667.64,400409.05,Partially Matched,Check discrepancy
3292897,YX2368946190,O1O6Q6VJF,2052460881,15-01-2025,INR,Primary Info 9682,Secondary Info 9682,13474.1,431380.29,-417906.19,Matched,Check discrepancy
6341513,FT3759561324,EYFGLLSCZ,2172117356,15-10-2024,JPY,Primary Info 9683,Secondary Info 9683,454635.22,197729.08,256906.14,Partially Matched,Pending investigation
3167208,DR4836915968,AMZSMN3NB,1914187676,17-03-2025,EUR,Primary Info 9684,Secondary Info 9684,42280.3,90209.81,-47929.51,Matched,Needs review
1053950,CX4959280099,N5Y1M778N,1205710383,28-02-2025,AUD,Primary Info 9685,Secondary Info 9685,38783.81,243346.36,-204562.55,Matched,Needs review
9145141,GB7649914997,71SWZRQCQ,1626235996,10-03-2025,AUD,Primary Info 9686,Secondary Info 9686,485726.68,375974.03,109752.65,Matched,Pending investigation
2297373,RR7697268354,O4EJZX51E,1519608949,01-04-2024,USD,Primary Info 9687,Secondary Info 9687,78239.6,122573.69,-44334.09,Unmatched,Pending investigation
2147246,VE7809488357,RDJSC9LAV,2654337122,11-12-2024,USD,Primary Info 9688,Secondary Info 9688,424350.81,68646.07,355704.74,Partially Matched,Approved
1422272,XA3385202428,6LK1ECV9L,3015669932,27-11-2024,USD,Primary Info 9689,Secondary Info 9689,278633.73,80700.95,197932.78,Pending,
3124556,WF0010933607,CKG7YS3R1,1914187676,31-07-2024,AUD,Primary Info 9690,Secondary Info 9690,357177.35,427264.89,-70087.54,Pending,
2049446,MF2630629203,50DGGP1E1,2473905621,27-07-2024,CAD,Primary Info 9691,Secondary Info 9691,142558.71,380351,-237792.29,Unmatched,Approved
2990075,CE9646887716,R7F661QDM,3510057117,07-04-2024,INR,Primary Info 9692,Secondary Info 9692,431860.74,294554.75,137305.99,Partially Matched,Pending investigation
9336348,OR3516297589,YDIOL3F63,5001812293,04-01-2025,USD,Primary Info 9693,Secondary Info 9693,63775.29,237630.74,-173855.45,Partially Matched,Needs review
2647332,BF3277876333,PXN88TT46,1210757603,16-12-2024,JPY,Primary Info 9694,Secondary Info 9694,393278.33,146328.48,246949.85,Partially Matched,Approved
2210561,QP9183447582,TDG2YYEIT,2099482959,21-08-2024,CAD,Primary Info 9695,Secondary Info 9695,137394.69,411314.38,-273919.69,Unmatched,Needs review
3279659,TN3426366512,A70L6AMTI,1957754242,21-02-2025,JPY,Primary Info 9696,Secondary Info 9696,202230.62,341828.29,-139597.67,Matched,Pending investigation
3094987,HV7979943526,UHAWKLS88,1037991548,23-03-2024,EUR,Primary Info 9697,Secondary Info 9697,252894.03,321604.87,-68710.84,Pending,
2197875,BI1441885402,MCW0X11IB,1949146363,29-08-2024,EUR,Primary Info 9698,Secondary Info 9698,189497.93,208506.57,-19008.64,Partially Matched,
3598714,MY8895719339,ZR6YP9Y2I,8892876709,11-01-2025,INR,Primary Info 9699,Secondary Info 9699,374729.63,263426.63,111303,Unmatched,
2990416,EN6460595679,5D5LPR25O,8700033742,24-07-2024,CAD,Primary Info 9700,Secondary Info 9700,9093.32,400204.53,-391111.21,Partially Matched,Pending investigation
3783428,CL6777826805,U9JZXZX05,9375104249,14-11-2024,USD,Primary Info 9701,Secondary Info 9701,485822.6,429414.14,56408.46,Partially Matched,
2621654,VV6617623643,QMXX04MWO,1638163415,14-02-2025,AUD,Primary Info 9702,Secondary Info 9702,3845,458350.15,-454505.15,Partially Matched,Approved
6739572,GY6065955014,EUAWMW7EN,2562619157,07-02-2025,INR,Primary Info 9703,Secondary Info 9703,331929.48,11949.66,319979.82,Unmatched,
1135694,CJ2530249586,UQ1ZCZRXY,3355080698,08-11-2024,INR,Primary Info 9704,Secondary Info 9704,195319.12,227930.22,-32611.1,Matched,Approved
1559813,CC4190372948,3JW4CCQ1E,6833139560,16-10-2024,JPY,Primary Info 9705,Secondary Info 9705,216501.14,10351.34,206149.8,Pending,Pending investigation
3963382,WU5242529872,GNG8VSZ9G,5207335129,12-04-2024,JPY,Primary Info 9706,Secondary Info 9706,480224.32,289098.77,191125.55,Partially Matched,Approved
2713629,DF6551463064,NGOYB5QW2,2521335067,05-08-2024,GBP,Primary Info 9707,Secondary Info 9707,396246.2,364519.79,31726.41,Partially Matched,
1403332,SF6410181532,Z81DI9LWU,3397645591,29-07-2024,INR,Primary Info 9708,Secondary Info 9708,123109.8,462169.75,-339059.95,Partially Matched,Needs review
3382691,RQ4873077583,CQWDLG90X,1974567108,12-10-2024,JPY,Primary Info 9709,Secondary Info 9709,436965.14,282799.31,154165.83,Pending,Check discrepancy
1436418,NJ4049138072,X5JI16JK7,2931119490,10-06-2024,INR,Primary Info 9710,Secondary Info 9710,197520.88,206094.7,-8573.82,Pending,
1374025,QX6124410867,AV28QER75,2228752474,01-10-2024,INR,Primary Info 9711,Secondary Info 9711,93902.05,32050.3,61851.75,Matched,Pending investigation
3062523,FG2937816713,1PQSV65YR,2233561222,12-04-2024,AUD,Primary Info 9712,Secondary Info 9712,480381.76,345692.85,134688.91,Matched,Pending investigation
1734126,QE1467828657,86IG9UGT8,9990091337,02-06-2024,EUR,Primary Info 9713,Secondary Info 9713,234372.94,310027.56,-75654.62,Matched,Pending investigation
7971425,RH8333994101,ABPI9HATE,2538778513,06-05-2024,AUD,Primary Info 9714,Secondary Info 9714,45036.27,195532.14,-150495.87,Partially Matched,Needs review
2502778,LR2532052668,WC3JGEQF7,1122558948,10-02-2025,EUR,Primary Info 9715,Secondary Info 9715,275840.72,396090.34,-120249.62,Partially Matched,Approved
1439512,PQ7051684781,WODEZ8HAR,1353386938,15-02-2025,EUR,Primary Info 9716,Secondary Info 9716,452012.65,161870.48,290142.17,Pending,
1419458,WZ0224460208,XSSDYL6SH,1836051813,26-10-2024,INR,Primary Info 9717,Secondary Info 9717,210275.03,459256,-248980.97,Pending,Pending investigation
2136334,XY0865592825,LPW2G0TPN,3073287608,18-09-2024,USD,Primary Info 9718,Secondary Info 9718,63397.56,207883.27,-144485.71,Pending,Approved
2554846,NV0312745913,CW3RQ5L3D,7841574607,20-10-2024,EUR,Primary Info 9719,Secondary Info 9719,394980.9,268033.81,126947.09,Matched,Check discrepancy
3249083,DR7312968211,95JUYNX1X,1206362360,02-11-2024,GBP,Primary Info 9720,Secondary Info 9720,4589.93,314372.27,-309782.34,Partially Matched,
4778992,WG6453985763,IS1820H5V,4573736111,17-03-2025,INR,Primary Info 9721,Secondary Info 9721,332452.72,217630.73,114821.99,Unmatched,
5417636,SB5844000383,VJ1XEX5MQ,1399606571,19-12-2024,AUD,Primary Info 9722,Secondary Info 9722,248581.18,19431.44,229149.74,Matched,
6937420,BR2705763962,CVVDC4IYH,2003296785,12-10-2024,GBP,Primary Info 9723,Secondary Info 9723,265673.64,22141.13,243532.51,Pending,Check discrepancy
2445117,IX4063773945,C3IZI4ES5,2538778513,17-01-2025,INR,Primary Info 9724,Secondary Info 9724,481108.2,150841.29,330266.91,Partially Matched,Pending investigation
2529556,OG9338415341,GWZJ8F2JB,2645635626,27-09-2024,EUR,Primary Info 9725,Secondary Info 9725,279646.23,205369.74,74276.49,Matched,Approved
3077019,JN3536187734,NOFTGK8EZ,1444285637,15-02-2025,USD,Primary Info 9726,Secondary Info 9726,443253.94,475066.4,-31812.46,Matched,Needs review
9611875,QI5376188407,1E6JAFWKK,5972188106,09-11-2024,JPY,Primary Info 9727,Secondary Info 9727,281150.58,152528.08,128622.5,Pending,Pending investigation
2300404,DQ0813609605,GT7INB0OD,1448428089,22-07-2024,INR,Primary Info 9728,Secondary Info 9728,483968.49,371860.08,112108.41,Pending,Approved
2065906,JE5461107690,9591FBSLJ,1519619190,05-12-2024,CAD,Primary Info 9729,Secondary Info 9729,92269.06,378722.23,-286453.17,Pending,Needs review
2117784,DO9243948525,9RGV2ECNA,2723505848,21-09-2024,JPY,Primary Info 9730,Secondary Info 9730,52822.63,281016,-228193.37,Unmatched,Pending investigation
1536382,CR2427173588,4VI2PYB3G,2739928569,02-08-2024,AUD,Primary Info 9731,Secondary Info 9731,485511.78,145013.81,340497.97,Partially Matched,Pending investigation
2397215,BY3481695828,XLXOQ7JNH,3103137233,25-11-2024,USD,Primary Info 9732,Secondary Info 9732,283032.26,279420.66,3611.6,Matched,
1230039,IA9475868686,25VCBVRNC,3025194255,25-11-2024,CAD,Primary Info 9733,Secondary Info 9733,297805.68,234546.44,63259.24,Pending,Pending investigation
1739774,OP7107327564,4F2CGCK4S,1029783748,23-07-2024,AUD,Primary Info 9734,Secondary Info 9734,405615.98,319623.61,85992.37,Matched,Check discrepancy
1978956,BU8345260371,5338DJB9K,1206459354,07-11-2024,INR,Primary Info 9735,Secondary Info 9735,158189.77,339948.29,-181758.52,Pending,Approved
3049348,LM2431445811,B6A6L6O33,1766543915,22-10-2024,INR,Primary Info 9736,Secondary Info 9736,195867.14,159584.21,36282.93,Matched,
2363651,MI1231739742,C2PLCA9R9,7856704444,09-05-2024,JPY,Primary Info 9737,Secondary Info 9737,382546.6,101987.77,280558.83,Pending,Check discrepancy
1227210,UQ1015207552,ME3R820TB,1611727737,08-05-2024,INR,Primary Info 9738,Secondary Info 9738,267851.06,255017.89,12833.17,Unmatched,Pending investigation
9744316,XD1151754009,YB82WVI0R,1211650755,20-02-2025,INR,Primary Info 9739,Secondary Info 9739,472208.2,249411.65,222796.55,Pending,Check discrepancy
2359471,EP9166960615,Q7ZTJILXE,4035821049,21-02-2025,AUD,Primary Info 9740,Secondary Info 9740,40206.25,80829.17,-40622.92,Unmatched,Pending investigation
2956046,ZA1053065123,YD76IPSTL,2697405281,22-11-2024,CAD,Primary Info 9741,Secondary Info 9741,497701.29,74075.99,423625.3,Unmatched,Needs review
6308520,OC5062463836,3RA6QET0F,3369148868,02-01-2025,JPY,Primary Info 9742,Secondary Info 9742,471196.12,183329.13,287866.99,Pending,Check discrepancy
3879080,GJ1062699617,QBRNKDHTU,6739040182,11-10-2024,AUD,Primary Info 9743,Secondary Info 9743,53052.92,440120.74,-387067.82,Partially Matched,Check discrepancy
2164069,QY7117120644,ZAY23U32A,2872267894,26-10-2024,JPY,Primary Info 9744,Secondary Info 9744,321416.2,461609.55,-140193.35,Pending,Approved
1838139,ZM5336224370,GC9GTP1ZU,3281496318,14-04-2024,INR,Primary Info 9745,Secondary Info 9745,417139.39,417200.56,-61.17,Matched,Pending investigation
3297836,WN2960467028,XCEZTSL81,5985921287,23-08-2024,USD,Primary Info 9746,Secondary Info 9746,389035.11,280923.56,108111.55,Unmatched,Pending investigation
2317958,WP8252194472,AXO7P32OU,3094476240,26-03-2024,JPY,Primary Info 9747,Secondary Info 9747,487151.1,96122.85,391028.25,Unmatched,
3247505,AL6481984333,ZZ40QMAQ1,1274029943,20-11-2024,CAD,Primary Info 9748,Secondary Info 9748,382022.29,9560.24,372462.05,Partially Matched,Check discrepancy
2958475,TF3539004205,TVRI6K1X8,1264910803,31-01-2025,INR,Primary Info 9749,Secondary Info 9749,282959.58,358287.37,-75327.79,Unmatched,Needs review
1218049,ZH4942494262,LREPOQG5G,1729403950,28-05-2024,GBP,Primary Info 9750,Secondary Info 9750,295470.34,280223.72,15246.62,Matched,Check discrepancy
5522784,HY8214155350,PF3N07ITY,2611440691,07-05-2024,GBP,Primary Info 9751,Secondary Info 9751,401549.12,186647.23,214901.89,Partially Matched,Check discrepancy
3006923,MG0147477877,P4BXOPK7T,1133034851,27-07-2024,EUR,Primary Info 9752,Secondary Info 9752,211522.15,164075.25,47446.9,Pending,Needs review
2460679,DW7274121460,TQTNUNW8E,1492235347,10-02-2025,INR,Primary Info 9753,Secondary Info 9753,269655.7,305900.1,-36244.4,Partially Matched,Needs review
1455916,KR4244704373,W96UWM4F6,2377060898,14-12-2024,JPY,Primary Info 9754,Secondary Info 9754,253729.9,124017.18,129712.72,Partially Matched,
2725603,PS6851148870,DWAE35LCG,2841132156,11-08-2024,USD,Primary Info 9755,Secondary Info 9755,484957.2,118659.44,366297.76,Matched,Pending investigation
3165767,CG9948826478,N0E4CX49Z,1806721239,29-11-2024,AUD,Primary Info 9756,Secondary Info 9756,77146.19,144572.04,-67425.85,Partially Matched,Check discrepancy
2003588,VR6540319706,RIN4KE70R,1201821412,14-09-2024,EUR,Primary Info 9757,Secondary Info 9757,193212.59,388850.28,-195637.69,Matched,
2005454,IC6017497779,JAPUOL4KV,2828527866,07-09-2024,INR,Primary Info 9758,Secondary Info 9758,221430.04,329887.35,-108457.31,Partially Matched,Pending investigation
1785212,LL6702716814,BFTE4RTQK,1711597713,26-12-2024,USD,Primary Info 9759,Secondary Info 9759,441897.93,41547.55,400350.38,Matched,Check discrepancy
4027019,NS4098376535,R6P9IJ3B4,1206362360,13-02-2025,USD,Primary Info 9760,Secondary Info 9760,364834.56,462589.53,-97754.97,Unmatched,Needs review
1628618,BL4425040061,PGZEWF2GG,2652978794,08-11-2024,INR,Primary Info 9761,Secondary Info 9761,324426.65,335089.86,-10663.21,Unmatched,Check discrepancy
1134813,DL2173503477,L94G5CH0R,5930308788,25-09-2024,INR,Primary Info 9762,Secondary Info 9762,376506.17,62006.86,314499.31,Unmatched,Pending investigation
1872159,KI1612150292,UTRXIEOYW,2367936451,27-04-2024,AUD,Primary Info 9763,Secondary Info 9763,133663.29,432878.53,-299215.24,Matched,
2212629,BM1294073983,9HWZHE7KV,1514119335,01-08-2024,GBP,Primary Info 9764,Secondary Info 9764,86028.19,423780.3,-337752.11,Pending,
2725407,TF5788265708,GBLIHZVDT,9309940127,23-07-2024,INR,Primary Info 9765,Secondary Info 9765,430543.77,417858.71,12685.06,Matched,
3990757,BU9086353137,BLT02W3XQ,1268715337,28-06-2024,JPY,Primary Info 9766,Secondary Info 9766,347725.73,317768.34,29957.39,Pending,Check discrepancy
6154713,XV7234182039,3AC2D175M,1883832179,18-12-2024,INR,Primary Info 9767,Secondary Info 9767,360002.52,417891.6,-57889.08,Matched,Pending investigation
7908615,KT3585953032,Y1MZEORGH,3045682928,15-07-2024,EUR,Primary Info 9768,Secondary Info 9768,78746.34,241379.07,-162632.73,Partially Matched,Check discrepancy
1444338,UA4211850018,UJBXJK8NA,7331786088,26-12-2024,AUD,Primary Info 9769,Secondary Info 9769,466566.9,121271.89,345295.01,Unmatched,
2712997,UM0532498288,BL3BUWAWJ,1763372629,27-04-2024,GBP,Primary Info 9770,Secondary Info 9770,185961.75,479118.85,-293157.1,Pending,Needs review
2571367,FS0206581040,SL58HIGI6,1473610277,17-09-2024,GBP,Primary Info 9771,Secondary Info 9771,52894.52,82770.89,-29876.37,Matched,
1079958,SF1862833993,BE2MAA33S,1568053949,25-07-2024,GBP,Primary Info 9772,Secondary Info 9772,133072.88,330311.13,-197238.25,Pending,Pending investigation
1319469,NR1322498107,DKG6DHOHP,1828243875,19-01-2025,EUR,Primary Info 9773,Secondary Info 9773,310789.31,99981.91,210807.4,Partially Matched,Needs review
7089579,QR3664649566,B9LP80D4Y,1141072589,29-05-2024,USD,Primary Info 9774,Secondary Info 9774,425260.12,260321.43,164938.69,Unmatched,Needs review
2279043,BV2671351831,4SM71PAFD,3092453005,01-02-2025,CAD,Primary Info 9775,Secondary Info 9775,236903.04,173253.1,63649.94,Matched,Approved
1712779,JQ0075455679,4HKH9JQTP,3755790045,23-01-2025,INR,Primary Info 9776,Secondary Info 9776,143315.71,265312.62,-121996.91,Partially Matched,Pending investigation
3441971,GD2037742509,05Q65A44U,1888731437,23-02-2025,USD,Primary Info 9777,Secondary Info 9777,148366.13,16106.02,132260.11,Unmatched,Approved
1358627,RH3111170945,13AHWKFQG,4108596743,07-11-2024,EUR,Primary Info 9778,Secondary Info 9778,80385.2,41084.22,39300.98,Unmatched,
1702214,IC8538486283,21Z785T3Y,2509044559,13-12-2024,JPY,Primary Info 9779,Secondary Info 9779,382969.09,327954.3,55014.79,Pending,Pending investigation
2133225,GQ4775730423,SNMZM9NHC,8460801540,08-10-2024,CAD,Primary Info 9780,Secondary Info 9780,220407.51,94468.05,125939.46,Unmatched,Pending investigation
1025877,IM4175951714,W4BDO3SQ7,2869447752,12-03-2025,GBP,Primary Info 9781,Secondary Info 9781,420717.18,251275.96,169441.22,Matched,
8293463,NE9920865832,03Z0CC55V,1357784786,07-07-2024,GBP,Primary Info 9782,Secondary Info 9782,272581.97,300592.3,-28010.33,Matched,Check discrepancy
1210059,FT3829376899,09VAYUB6P,1835939264,12-02-2025,AUD,Primary Info 9783,Secondary Info 9783,56357.99,236518.26,-180160.27,Partially Matched,Pending investigation
1652701,YB8898696853,FHSHMDK6A,2683398450,04-01-2025,INR,Primary Info 9784,Secondary Info 9784,290470.62,102630.42,187840.2,Partially Matched,Approved
2151505,JY3941309287,GE6Z734D6,1506845033,15-10-2024,JPY,Primary Info 9785,Secondary Info 9785,332704.36,197179,135525.36,Unmatched,Needs review
1113351,PM0106545395,CGJDO4DHF,1499819780,22-05-2024,USD,Primary Info 9786,Secondary Info 9786,45619.93,246586.83,-200966.9,Matched,
1805323,CY7581314089,7RODUD458,3119147529,23-03-2025,CAD,Primary Info 9787,Secondary Info 9787,373904.27,435571.93,-61667.66,Partially Matched,Pending investigation
2185040,KK5814471129,XAG6VX7DQ,1665075255,17-06-2024,GBP,Primary Info 9788,Secondary Info 9788,464757.33,96240.51,368516.82,Partially Matched,Check discrepancy
1936919,KV0834439410,HDPM8Q7MF,4840913986,17-04-2024,EUR,Primary Info 9789,Secondary Info 9789,117470.1,249065.55,-131595.45,Unmatched,
