Account Number,As of Date,Currency,Primary Account Info,Secondary Account Info,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
1857680022,2024-10-22,INR,Primary Info 7187,Secondary Info 7187,467213.47,482039.54,-14826.07,Pending,
9059974857,2024-11-09,AUD,Primary Info 7188,Secondary Info 7188,482559.72,20117.48,462442.24,Matched,Needs review
2442028435,2025-01-28,AUD,Primary Info 7189,Secondary Info 7189,70214.76,325158.51,-254943.75,Matched,Check discrepancy
1573005061,2024-11-10,EUR,Primary Info 7190,Secondary Info 7190,57851.4,390894.8,-333043.4,Pending,
8537648492,2024-11-22,AUD,Primary Info 7191,Secondary Info 7191,373379.31,165128.02,208251.29,Matched,Pending investigation
2549221880,2024-09-23,CAD,Primary Info 7192,Secondary Info 7192,91063.1,474937.18,-383874.08,Unmatched,Approved
8350121996,2025-01-21,USD,Primary Info 7193,Secondary Info 7193,372684.57,286412.79,86271.78,Unmatched,
2201831354,2024-11-13,GBP,Primary Info 7194,Secondary Info 7194,241182.32,12084.74,229097.58,Partially Matched,
7960338449,2024-08-12,CAD,Primary Info 7195,Secondary Info 7195,204318.1,49432.2,154885.9,Pending,
3653138733,2025-01-10,CAD,Primary Info 7196,Secondary Info 7196,243436.51,352686.8,-109250.29,Pending,Approved
1030686043,2024-05-17,EUR,Primary Info 7197,Secondary Info 7197,255509.04,446885.38,-191376.34,Matched,Pending investigation
5360945370,2024-09-14,JPY,Primary Info 7198,Secondary Info 7198,376361.73,296418.7,79943.03,Partially Matched,Needs review
7690089484,2024-07-06,EUR,Primary Info 7199,Secondary Info 7199,383305.14,194885.15,188419.99,Matched,Pending investigation
2956240255,2024-05-14,INR,Primary Info 7200,Secondary Info 7200,216529.65,286354.26,-69824.61,Matched,
2323218576,2024-08-16,JPY,Primary Info 7201,Secondary Info 7201,9311.83,431782.85,-422471.02,Partially Matched,Pending investigation
8169584446,2025-01-21,JPY,Primary Info 7202,Secondary Info 7202,461824.61,47828.08,413996.53,Pending,Pending investigation
2607658046,2024-05-29,JPY,Primary Info 7203,Secondary Info 7203,445596.72,335484.56,110112.16,Matched,Needs review
2945247474,2024-10-23,EUR,Primary Info 7204,Secondary Info 7204,258552.22,68147.4,190404.82,Pending,Needs review
2114863279,2024-12-23,CAD,Primary Info 7205,Secondary Info 7205,125568.81,401918.32,-276349.51,Matched,Approved
5184617347,2024-09-24,JPY,Primary Info 7206,Secondary Info 7206,424237.29,273171.08,151066.21,Matched,Pending investigation
4999471431,2024-04-25,CAD,Primary Info 7207,Secondary Info 7207,228951.33,64939.59,164011.74,Unmatched,Needs review
2818846185,2024-09-17,JPY,Primary Info 7208,Secondary Info 7208,428537.54,328034.31,100503.23,Matched,Check discrepancy
2247280024,2024-12-25,EUR,Primary Info 7209,Secondary Info 7209,258112.62,223473.33,34639.29,Matched,Needs review
2953887618,2024-09-03,EUR,Primary Info 7210,Secondary Info 7210,230546.09,433931.03,-203384.94,Partially Matched,Approved
1416190376,2024-04-05,INR,Primary Info 7211,Secondary Info 7211,412808.2,198992.96,213815.24,Matched,Pending investigation
2643986651,2024-04-15,INR,Primary Info 7212,Secondary Info 7212,474577.19,317336.58,157240.61,Pending,
2018771640,2025-01-20,EUR,Primary Info 7213,Secondary Info 7213,106618.68,132199.52,-25580.84,Pending,Approved
2901013050,2024-10-19,INR,Primary Info 7214,Secondary Info 7214,268702.76,332642.81,-63940.05,Matched,Needs review
2218757351,2024-09-18,EUR,Primary Info 7215,Secondary Info 7215,367352.48,107902.43,259450.05,Matched,Pending investigation
1307045741,2024-06-07,GBP,Primary Info 7216,Secondary Info 7216,23311.73,163515.08,-140203.35,Matched,
1091966517,2024-11-22,AUD,Primary Info 7217,Secondary Info 7217,28955.76,436522.66,-407566.9,Unmatched,Pending investigation
6555956137,2025-01-08,JPY,Primary Info 7218,Secondary Info 7218,443000.03,434291.86,8708.17,Partially Matched,Approved
1437380455,2024-10-11,CAD,Primary Info 7219,Secondary Info 7219,55577.07,445469.66,-389892.59,Matched,Approved
5334711096,2024-05-22,USD,Primary Info 7220,Secondary Info 7220,151402.81,237538.49,-86135.68,Partially Matched,Approved
3306780530,2024-04-08,INR,Primary Info 7221,Secondary Info 7221,273390.83,142724.95,130665.88,Partially Matched,Approved
1155279799,2025-02-27,USD,Primary Info 7222,Secondary Info 7222,108508.42,225164.55,-116656.13,Matched,Needs review
3124301892,2024-12-25,JPY,Primary Info 7223,Secondary Info 7223,417876.84,18411.3,399465.54,Partially Matched,Needs review
3223618271,2024-05-12,CAD,Primary Info 7224,Secondary Info 7224,446156.38,160536.26,285620.12,Matched,Pending investigation
2211099466,2024-04-11,EUR,Primary Info 7225,Secondary Info 7225,451323.96,2179.58,449144.38,Partially Matched,Check discrepancy
2443514934,2024-11-30,INR,Primary Info 7226,Secondary Info 7226,309197.36,247646.38,61550.98,Matched,Pending investigation
8886235382,2024-07-23,INR,Primary Info 7227,Secondary Info 7227,399981.42,395867.53,4113.89,Matched,Approved
6278233592,2024-06-07,EUR,Primary Info 7228,Secondary Info 7228,59499.8,163879.58,-104379.78,Unmatched,Needs review
2159003316,2024-04-11,GBP,Primary Info 7229,Secondary Info 7229,447022.69,447761.66,-738.97,Partially Matched,Pending investigation
5651373402,2024-09-20,GBP,Primary Info 7230,Secondary Info 7230,141089.05,17213.81,123875.24,Pending,
6225188726,2024-08-14,AUD,Primary Info 7231,Secondary Info 7231,239162.81,109717.02,129445.79,Partially Matched,Needs review
2538486495,2024-08-08,GBP,Primary Info 7232,Secondary Info 7232,181098.93,389194.08,-208095.15,Partially Matched,
2369980751,2025-02-26,INR,Primary Info 7233,Secondary Info 7233,300446.69,263432.63,37014.06,Pending,
1951794008,2024-11-03,JPY,Primary Info 7234,Secondary Info 7234,146702.3,54898.6,91803.7,Unmatched,Approved
1405045607,2024-09-02,CAD,Primary Info 7235,Secondary Info 7235,421146.58,301994.66,119151.92,Partially Matched,Pending investigation
3810977219,2024-08-19,JPY,Primary Info 7236,Secondary Info 7236,254337.07,359791.63,-105454.56,Matched,Check discrepancy
2618423603,2024-12-17,INR,Primary Info 7237,Secondary Info 7237,272711.08,247546.41,25164.67,Unmatched,
6807159787,2025-01-28,CAD,Primary Info 7238,Secondary Info 7238,136540.34,133906.05,2634.29,Matched,Check discrepancy
1764850618,2025-03-16,CAD,Primary Info 7239,Secondary Info 7239,492212.53,188835.57,303376.96,Matched,
1035040903,2024-11-23,AUD,Primary Info 7240,Secondary Info 7240,16976.56,87125.86,-70149.3,Pending,Pending investigation
1923458142,2024-09-23,AUD,Primary Info 7241,Secondary Info 7241,168372.67,74327.64,94045.03,Unmatched,Needs review
2338842048,2024-07-06,AUD,Primary Info 7242,Secondary Info 7242,250457.43,430559.26,-180101.83,Partially Matched,Pending investigation
1123161403,2024-10-12,EUR,Primary Info 7243,Secondary Info 7243,287792.06,482030.37,-194238.31,Matched,Approved
1361162845,2024-08-27,AUD,Primary Info 7244,Secondary Info 7244,162609.67,315638.52,-153028.85,Pending,
1379342330,2024-09-21,INR,Primary Info 7245,Secondary Info 7245,405955.25,360064.8,45890.45,Partially Matched,
6416219071,2024-12-13,USD,Primary Info 7246,Secondary Info 7246,412367.12,470598.93,-58231.81,Partially Matched,Pending investigation
3046484215,2025-03-14,INR,Primary Info 7247,Secondary Info 7247,57758.61,35091.01,22667.6,Matched,Pending investigation
3152682074,2024-09-12,AUD,Primary Info 7248,Secondary Info 7248,386104.37,238316,147788.37,Unmatched,Needs review
3450334049,2024-10-16,USD,Primary Info 7249,Secondary Info 7249,259277.54,37521.26,221756.28,Unmatched,Pending investigation
6585425997,2024-04-04,JPY,Primary Info 7250,Secondary Info 7250,259712.77,210963.03,48749.74,Pending,Check discrepancy
3114030906,2024-05-19,JPY,Primary Info 7251,Secondary Info 7251,377409.31,470860.99,-93451.68,Matched,
3065900703,2024-09-05,GBP,Primary Info 7252,Secondary Info 7252,176318.23,394780.15,-218461.92,Pending,Pending investigation
2855303741,2024-11-16,INR,Primary Info 7253,Secondary Info 7253,213914.96,155486.19,58428.77,Unmatched,Approved
2073391256,2024-12-07,JPY,Primary Info 7254,Secondary Info 7254,204672.4,276381.4,-71709,Matched,Approved
3146737793,2025-03-22,JPY,Primary Info 7255,Secondary Info 7255,15472.49,346975.43,-331502.94,Partially Matched,
7913917811,2024-10-21,GBP,Primary Info 7256,Secondary Info 7256,231840.39,104898.4,126941.99,Matched,Pending investigation
3213738729,2024-07-04,AUD,Primary Info 7257,Secondary Info 7257,107637.68,442821.07,-335183.39,Partially Matched,
2755112186,2024-12-29,INR,Primary Info 7258,Secondary Info 7258,233225.07,295782.48,-62557.41,Pending,Pending investigation
2105635359,2024-07-22,JPY,Primary Info 7259,Secondary Info 7259,445909.84,272080.41,173829.43,Pending,
9796277732,2024-10-09,INR,Primary Info 7260,Secondary Info 7260,243860.42,350752.65,-106892.23,Pending,Check discrepancy
5657942764,2024-11-04,GBP,Primary Info 7261,Secondary Info 7261,194661.4,332318.82,-137657.42,Pending,Check discrepancy
1768583193,2024-09-22,EUR,Primary Info 7262,Secondary Info 7262,281829.82,311439.03,-29609.21,Matched,Check discrepancy
1691779925,2024-06-14,AUD,Primary Info 7263,Secondary Info 7263,65308.99,70670.98,-5361.99,Unmatched,
1194854105,2025-02-09,JPY,Primary Info 7264,Secondary Info 7264,352744.61,262609.95,90134.66,Pending,Needs review
1701340720,2024-11-07,CAD,Primary Info 7265,Secondary Info 7265,184718.22,278348.86,-93630.64,Pending,Pending investigation
2510946652,2025-02-24,INR,Primary Info 7266,Secondary Info 7266,451587.01,244424.86,207162.15,Matched,Pending investigation
3192092216,2024-09-07,INR,Primary Info 7267,Secondary Info 7267,63800.85,254687.69,-190886.84,Pending,Needs review
3052704219,2024-03-25,AUD,Primary Info 7268,Secondary Info 7268,150475.38,394366.6,-243891.22,Pending,Approved
2736105937,2025-03-13,INR,Primary Info 7269,Secondary Info 7269,391278.55,148609.19,242669.36,Matched,Check discrepancy
2486888163,2025-02-02,EUR,Primary Info 7270,Secondary Info 7270,80493.12,111602.15,-31109.03,Partially Matched,Approved
1009225008,2024-05-22,INR,Primary Info 7271,Secondary Info 7271,107306.98,454019.06,-346712.08,Partially Matched,Approved
1686700651,2024-12-30,INR,Primary Info 7272,Secondary Info 7272,1660.48,303783.95,-302123.47,Partially Matched,Pending investigation
1815015973,2024-09-24,USD,Primary Info 7273,Secondary Info 7273,219030.22,311415.05,-92384.83,Partially Matched,Check discrepancy
2021569856,2024-04-05,EUR,Primary Info 7274,Secondary Info 7274,57527.71,105989.84,-48462.13,Unmatched,Approved
1261419722,2024-10-18,GBP,Primary Info 7275,Secondary Info 7275,68443.23,68693.6,-250.37,Pending,Approved
2444395469,2024-09-25,USD,Primary Info 7276,Secondary Info 7276,393675.58,122259.31,271416.27,Unmatched,
2858311661,2024-07-23,INR,Primary Info 7277,Secondary Info 7277,241845.68,373453.6,-131607.92,Unmatched,
2298470384,2024-06-22,JPY,Primary Info 7278,Secondary Info 7278,47435.21,188784.65,-141349.44,Pending,Pending investigation
2280833447,2024-06-16,INR,Primary Info 7279,Secondary Info 7279,121106.69,401938.82,-280832.13,Pending,Needs review
3166374046,2024-11-21,AUD,Primary Info 7280,Secondary Info 7280,210331.44,59173.32,151158.12,Unmatched,Check discrepancy
2890099039,2024-08-09,AUD,Primary Info 7281,Secondary Info 7281,309803.63,132891.86,176911.77,Matched,
1778786613,2024-05-27,USD,Primary Info 7282,Secondary Info 7282,392190.9,453549.52,-61358.62,Partially Matched,Check discrepancy
1767497459,2024-12-16,GBP,Primary Info 7283,Secondary Info 7283,114105.37,427838.46,-313733.09,Partially Matched,Needs review
3380585990,2024-04-29,GBP,Primary Info 7284,Secondary Info 7284,342349.74,90211.55,252138.19,Matched,Check discrepancy
1217072872,2025-03-23,USD,Primary Info 7285,Secondary Info 7285,429625.9,394424.64,35201.26,Partially Matched,Check discrepancy
2150057523,2025-03-21,AUD,Primary Info 7286,Secondary Info 7286,391224.27,391042.3,181.97,Matched,Approved
2817578658,2024-07-16,INR,Primary Info 7287,Secondary Info 7287,424081.07,333794.69,90286.38,Partially Matched,Approved
1797826559,2024-08-28,JPY,Primary Info 7288,Secondary Info 7288,266160.49,425000.63,-158840.14,Pending,Approved
2996022644,2024-10-01,EUR,Primary Info 7289,Secondary Info 7289,333577.99,450980.36,-117402.37,Unmatched,Check discrepancy
6494603343,2024-06-26,AUD,Primary Info 7290,Secondary Info 7290,192930.13,415460.55,-222530.42,Unmatched,Needs review
2044694958,2025-02-17,CAD,Primary Info 7291,Secondary Info 7291,489369.78,150239,339130.78,Pending,Check discrepancy
3061221673,2024-04-29,EUR,Primary Info 7292,Secondary Info 7292,140688.53,286997.85,-146309.32,Pending,Needs review
8848249630,2024-05-05,USD,Primary Info 7293,Secondary Info 7293,314372.43,453194.27,-138821.84,Partially Matched,Check discrepancy
3339456333,2024-08-05,GBP,Primary Info 7294,Secondary Info 7294,157629.45,393839.14,-236209.69,Unmatched,Approved
1762385845,2024-05-17,AUD,Primary Info 7295,Secondary Info 7295,201755.16,439683.58,-237928.42,Unmatched,
2467486381,2024-06-26,AUD,Primary Info 7296,Secondary Info 7296,83889.71,357261.11,-273371.4,Pending,Approved
3005968362,2024-11-16,CAD,Primary Info 7297,Secondary Info 7297,346129.62,13825.86,332303.76,Unmatched,Pending investigation
6949007394,2024-05-04,GBP,Primary Info 7298,Secondary Info 7298,98284.72,433327.34,-335042.62,Partially Matched,Check discrepancy
9538623905,2024-10-20,CAD,Primary Info 7299,Secondary Info 7299,208290.79,186771.69,21519.1,Pending,Check discrepancy
1197148931,2024-09-25,AUD,Primary Info 7300,Secondary Info 7300,140761.38,400321.78,-259560.4,Partially Matched,Check discrepancy
1287155015,2025-02-13,INR,Primary Info 7301,Secondary Info 7301,486744.17,35086.44,451657.73,Partially Matched,Pending investigation
1368093965,2024-10-26,USD,Primary Info 7302,Secondary Info 7302,216145.95,215545.06,600.89,Matched,Approved
3002827596,2025-02-22,JPY,Primary Info 7303,Secondary Info 7303,338283.44,413596.21,-75312.77,Partially Matched,
7854179221,2024-11-01,INR,Primary Info 7304,Secondary Info 7304,199970.92,331520.55,-131549.63,Unmatched,Approved
4435714710,2024-04-22,INR,Primary Info 7305,Secondary Info 7305,270525.65,268573.99,1951.66,Unmatched,Pending investigation
1649407181,2024-12-13,AUD,Primary Info 7306,Secondary Info 7306,77791.17,79837.74,-2046.57,Partially Matched,
2194164424,2024-10-25,CAD,Primary Info 7307,Secondary Info 7307,357661.35,137028.28,220633.07,Unmatched,Needs review
3374003892,2025-02-04,AUD,Primary Info 7308,Secondary Info 7308,262086,429936.17,-167850.17,Matched,
1515810529,2024-08-13,INR,Primary Info 7309,Secondary Info 7309,475613.51,37940.48,437673.03,Partially Matched,
1932614202,2024-05-27,JPY,Primary Info 7310,Secondary Info 7310,228024.14,444673.62,-216649.48,Partially Matched,Approved
1156154842,2024-11-08,CAD,Primary Info 7311,Secondary Info 7311,22400.02,121916.05,-99516.03,Unmatched,Needs review
2600035334,2024-08-03,INR,Primary Info 7312,Secondary Info 7312,54254.3,181616.85,-127362.55,Pending,Needs review
2570265786,2024-11-05,INR,Primary Info 7313,Secondary Info 7313,149063.43,378448.26,-229384.83,Partially Matched,Check discrepancy
2960656334,2024-12-29,INR,Primary Info 7314,Secondary Info 7314,152025.3,227915.08,-75889.78,Matched,Approved
7134376683,2024-06-19,EUR,Primary Info 7315,Secondary Info 7315,424806.55,448077.6,-23271.05,Matched,Needs review
2326073367,2024-04-10,EUR,Primary Info 7316,Secondary Info 7316,16737.03,245930.06,-229193.03,Pending,Needs review
1144485299,2025-02-08,AUD,Primary Info 7317,Secondary Info 7317,273795.19,125008.94,148786.25,Matched,Needs review
2105866988,2024-04-07,AUD,Primary Info 7318,Secondary Info 7318,303072.8,66749.86,236322.94,Pending,
1407296179,2024-04-01,JPY,Primary Info 7319,Secondary Info 7319,420319.24,231501.75,188817.49,Partially Matched,Needs review
2511703074,2024-12-10,INR,Primary Info 7320,Secondary Info 7320,352211.54,414148.19,-61936.65,Pending,Approved
8829673259,2024-07-03,USD,Primary Info 7321,Secondary Info 7321,412610.5,357614.51,54995.99,Pending,Needs review
1896770632,2025-01-26,CAD,Primary Info 7322,Secondary Info 7322,284245.45,477993.79,-193748.34,Matched,Needs review
1294566782,2024-03-30,GBP,Primary Info 7323,Secondary Info 7323,73026.71,267686.49,-194659.78,Matched,
1714367480,2024-08-02,GBP,Primary Info 7324,Secondary Info 7324,379481.59,387864.49,-8382.9,Unmatched,
3358718238,2025-01-10,EUR,Primary Info 7325,Secondary Info 7325,83752.24,84098.11,-345.87,Matched,Needs review
7813836607,2024-10-25,AUD,Primary Info 7326,Secondary Info 7326,461222.03,110624.24,350597.79,Unmatched,Check discrepancy
8552519190,2025-02-26,EUR,Primary Info 7327,Secondary Info 7327,495776.41,208406.12,287370.29,Matched,
5650525216,2024-04-17,EUR,Primary Info 7328,Secondary Info 7328,296251.46,358840.12,-62588.66,Partially Matched,Check discrepancy
3085743366,2024-07-06,JPY,Primary Info 7329,Secondary Info 7329,231168.78,258545.32,-27376.54,Unmatched,
1014354047,2024-08-18,AUD,Primary Info 7330,Secondary Info 7330,273347.76,152072.31,121275.45,Matched,Approved
3302484866,2024-06-21,EUR,Primary Info 7331,Secondary Info 7331,238474.44,385530.66,-147056.22,Unmatched,Approved
2328879509,2024-10-22,AUD,Primary Info 7332,Secondary Info 7332,451730.44,270046.31,181684.13,Pending,Check discrepancy
3726985895,2025-03-20,AUD,Primary Info 7333,Secondary Info 7333,477524.39,329494.58,148029.81,Pending,Approved
1290086698,2024-10-11,EUR,Primary Info 7334,Secondary Info 7334,109165.22,495980.68,-386815.46,Partially Matched,Check discrepancy
3400192012,2024-08-12,GBP,Primary Info 7335,Secondary Info 7335,272077.8,54026.48,218051.32,Unmatched,Check discrepancy
3358047818,2024-08-14,CAD,Primary Info 7336,Secondary Info 7336,160384.67,236796.74,-76412.07,Matched,Pending investigation
1170063233,2024-04-20,CAD,Primary Info 7337,Secondary Info 7337,270282.32,51313.6,218968.72,Pending,Approved
2898230586,2024-03-26,EUR,Primary Info 7338,Secondary Info 7338,73798.53,183089.15,-109290.62,Matched,Needs review
1790454857,2024-04-06,AUD,Primary Info 7339,Secondary Info 7339,442396.42,174635.33,267761.09,Pending,
2174522156,2025-01-19,AUD,Primary Info 7340,Secondary Info 7340,76175.92,364881.51,-288705.59,Partially Matched,
3381248927,2025-01-23,INR,Primary Info 7341,Secondary Info 7341,222314.6,62968.29,159346.31,Pending,Check discrepancy
2079075185,2024-07-08,USD,Primary Info 7342,Secondary Info 7342,499755.56,415948.13,83807.43,Partially Matched,Check discrepancy
1639419440,2024-12-06,USD,Primary Info 7343,Secondary Info 7343,456385.52,331456.99,124928.53,Matched,Check discrepancy
2775943017,2024-04-29,CAD,Primary Info 7344,Secondary Info 7344,125190.4,323744.02,-198553.62,Partially Matched,Pending investigation
2635922387,2025-03-01,AUD,Primary Info 7345,Secondary Info 7345,265127.29,193022.31,72104.98,Matched,
6476102719,2024-03-27,JPY,Primary Info 7346,Secondary Info 7346,187282.23,158816.91,28465.32,Partially Matched,Pending investigation
1693305587,2024-07-08,GBP,Primary Info 7347,Secondary Info 7347,135237.8,492247.44,-357009.64,Pending,
2337124060,2024-09-11,GBP,Primary Info 7348,Secondary Info 7348,293889.22,207596.83,86292.39,Partially Matched,Check discrepancy
2659002696,2024-09-24,GBP,Primary Info 7349,Secondary Info 7349,98230.28,147731.33,-49501.05,Partially Matched,Check discrepancy
3202803373,2024-04-25,AUD,Primary Info 7350,Secondary Info 7350,178135.64,470046.81,-291911.17,Unmatched,Check discrepancy
2505428996,2024-07-07,GBP,Primary Info 7351,Secondary Info 7351,228651.18,322738.24,-94087.06,Unmatched,Needs review
2363323804,2024-09-30,CAD,Primary Info 7352,Secondary Info 7352,74170.84,33434.93,40735.91,Partially Matched,
3166297951,2024-09-15,GBP,Primary Info 7353,Secondary Info 7353,210468.48,215666.36,-5197.88,Matched,Check discrepancy
6496527669,2024-10-22,INR,Primary Info 7354,Secondary Info 7354,459498.68,329768.25,129730.43,Partially Matched,Pending investigation
2269707810,2025-03-18,INR,Primary Info 7355,Secondary Info 7355,327971.6,333282.5,-5310.9,Partially Matched,Needs review
4084966188,2024-11-09,USD,Primary Info 7356,Secondary Info 7356,315631.86,137283.01,178348.85,Pending,
2485569465,2025-03-23,USD,Primary Info 7357,Secondary Info 7357,130697.36,133102.86,-2405.5,Partially Matched,Check discrepancy
1590951837,2024-07-29,INR,Primary Info 7358,Secondary Info 7358,10491.66,335623.51,-325131.85,Unmatched,
2048088966,2025-01-14,USD,Primary Info 7359,Secondary Info 7359,377849.22,326400.12,51449.1,Partially Matched,Needs review
5433546000,2025-03-13,GBP,Primary Info 7360,Secondary Info 7360,88663.44,185711.95,-97048.51,Partially Matched,Needs review
2722513067,2024-05-20,USD,Primary Info 7361,Secondary Info 7361,347506.19,453079.47,-105573.28,Matched,
2860549663,2024-04-05,INR,Primary Info 7362,Secondary Info 7362,342212.54,387154.64,-44942.1,Unmatched,Needs review
2553239723,2024-10-12,CAD,Primary Info 7363,Secondary Info 7363,310947.18,280141.22,30805.96,Matched,Needs review
1302328220,2024-09-04,JPY,Primary Info 7364,Secondary Info 7364,267738.77,98710.25,169028.52,Partially Matched,
1941347267,2024-07-03,GBP,Primary Info 7365,Secondary Info 7365,227203.84,27002.58,200201.26,Partially Matched,Pending investigation
1357740813,2025-03-09,INR,Primary Info 7366,Secondary Info 7366,272604.4,160788.55,111815.85,Partially Matched,Approved
1892340738,2024-10-17,GBP,Primary Info 7367,Secondary Info 7367,59215.48,261532.29,-202316.81,Matched,
1268601091,2025-03-12,INR,Primary Info 7368,Secondary Info 7368,70021.2,434842.87,-364821.67,Unmatched,Pending investigation
7121971514,2024-11-22,AUD,Primary Info 7369,Secondary Info 7369,261363.09,173216.98,88146.11,Partially Matched,Check discrepancy
1952588407,2024-06-04,EUR,Primary Info 7370,Secondary Info 7370,287957.66,342745.32,-54787.66,Partially Matched,Approved
3322284087,2024-09-07,JPY,Primary Info 7371,Secondary Info 7371,185239.32,103152.43,82086.89,Unmatched,Approved
1920100333,2024-08-04,INR,Primary Info 7372,Secondary Info 7372,52335.01,124324.02,-71989.01,Pending,Pending investigation
3358158074,2024-09-05,GBP,Primary Info 7373,Secondary Info 7373,329950.63,208995.23,120955.4,Partially Matched,Pending investigation
3264439084,2024-04-12,USD,Primary Info 7374,Secondary Info 7374,323580.23,64055.43,259524.8,Pending,Approved
1679771140,2024-08-15,USD,Primary Info 7375,Secondary Info 7375,115559.07,229694.87,-114135.8,Unmatched,
3154090472,2024-03-24,CAD,Primary Info 7376,Secondary Info 7376,477529.01,351212.67,126316.34,Partially Matched,Check discrepancy
5629669306,2024-08-15,JPY,Primary Info 7377,Secondary Info 7377,110992.59,148302.67,-37310.08,Matched,Needs review
1921285582,2024-10-04,GBP,Primary Info 7378,Secondary Info 7378,221007.23,21113.01,199894.22,Pending,
1370784363,2025-03-06,GBP,Primary Info 7379,Secondary Info 7379,97069.15,143852.31,-46783.16,Unmatched,Pending investigation
2477057634,2024-12-03,EUR,Primary Info 7380,Secondary Info 7380,30517.93,411737.3,-381219.37,Pending,
1503846445,2025-02-24,GBP,Primary Info 7381,Secondary Info 7381,304123.07,482313.37,-178190.3,Matched,
2314357379,2024-04-10,USD,Primary Info 7382,Secondary Info 7382,237064.92,65358.15,171706.77,Pending,Check discrepancy
9648369207,2024-10-06,AUD,Primary Info 7383,Secondary Info 7383,486315.14,178791.6,307523.54,Pending,Pending investigation
2386503230,2024-08-14,USD,Primary Info 7384,Secondary Info 7384,472101.68,205498.06,266603.62,Pending,Pending investigation
4369074167,2024-11-04,GBP,Primary Info 7385,Secondary Info 7385,141179.53,469871.45,-328691.92,Pending,Needs review
3167107525,2024-04-06,GBP,Primary Info 7386,Secondary Info 7386,194710.37,177101.57,17608.8,Pending,Approved
1072583090,2025-02-14,EUR,Primary Info 7387,Secondary Info 7387,319989.92,65836.56,254153.36,Matched,Approved
1031633773,2025-03-12,EUR,Primary Info 7388,Secondary Info 7388,100049.6,331049.3,-230999.7,Matched,Needs review
2366840462,2024-06-22,INR,Primary Info 7389,Secondary Info 7389,111988.04,384679.8,-272691.76,Partially Matched,Needs review
6247572268,2025-03-10,USD,Primary Info 7390,Secondary Info 7390,109923.6,150501.73,-40578.13,Matched,Approved
3297105090,2025-02-16,AUD,Primary Info 7391,Secondary Info 7391,345967.92,172142.1,173825.82,Matched,Approved
2265377875,2024-10-30,EUR,Primary Info 7392,Secondary Info 7392,248420.12,400264.93,-151844.81,Unmatched,Approved
2378796124,2024-03-30,AUD,Primary Info 7393,Secondary Info 7393,81386.74,410188.27,-328801.53,Pending,Pending investigation
3374516030,2024-04-02,INR,Primary Info 7394,Secondary Info 7394,261117.85,361378.21,-100260.36,Partially Matched,Needs review
1501431127,2024-09-03,INR,Primary Info 7395,Secondary Info 7395,389491.41,359190.94,30300.47,Partially Matched,Check discrepancy
2513718058,2024-05-08,CAD,Primary Info 7396,Secondary Info 7396,31811.38,467565.95,-435754.57,Pending,Pending investigation
1616620146,2024-12-04,EUR,Primary Info 7397,Secondary Info 7397,222034.66,67183.39,154851.27,Pending,Needs review
2275575728,2025-02-21,AUD,Primary Info 7398,Secondary Info 7398,399382.63,149275.9,250106.73,Partially Matched,Approved
3280178968,2024-10-24,EUR,Primary Info 7399,Secondary Info 7399,362917.04,356244.3,6672.74,Matched,Approved
6793050510,2024-07-12,GBP,Primary Info 7400,Secondary Info 7400,263175.14,19736.71,243438.43,Partially Matched,Needs review
1612969265,2024-04-02,JPY,Primary Info 7401,Secondary Info 7401,190192.8,88632.87,101559.93,Partially Matched,Check discrepancy
2671854949,2024-11-11,GBP,Primary Info 7402,Secondary Info 7402,91357.9,378276.5,-286918.6,Partially Matched,Needs review
6747449940,2024-05-09,EUR,Primary Info 7403,Secondary Info 7403,124323.76,420894.63,-296570.87,Matched,Pending investigation
2238458888,2024-06-19,INR,Primary Info 7404,Secondary Info 7404,209358.91,212900.32,-3541.41,Pending,Needs review
1539732386,2024-08-24,GBP,Primary Info 7405,Secondary Info 7405,353594.1,279888.27,73705.83,Partially Matched,Approved
7198339988,2024-11-10,INR,Primary Info 7406,Secondary Info 7406,427054.42,446548.32,-19493.9,Matched,Check discrepancy
8526435550,2024-10-15,INR,Primary Info 7407,Secondary Info 7407,151077.24,498862.3,-347785.06,Unmatched,Needs review
1852191362,2024-12-27,INR,Primary Info 7408,Secondary Info 7408,115549.6,241303.64,-125754.04,Unmatched,Needs review
1961240092,2024-06-08,CAD,Primary Info 7409,Secondary Info 7409,158890.15,42105.18,116784.97,Partially Matched,Pending investigation
9128974816,2025-01-17,USD,Primary Info 7410,Secondary Info 7410,276467.84,111755.53,164712.31,Unmatched,
2482731270,2025-01-31,GBP,Primary Info 7411,Secondary Info 7411,392908.29,463640.07,-70731.78,Unmatched,
2151482701,2025-01-14,INR,Primary Info 7412,Secondary Info 7412,303056.57,164416.25,138640.32,Matched,Needs review
1198665618,2024-04-25,EUR,Primary Info 7413,Secondary Info 7413,189079.07,475818.05,-286738.98,Pending,Needs review
2714910872,2024-07-03,JPY,Primary Info 7414,Secondary Info 7414,34298.81,442191.74,-407892.93,Unmatched,Check discrepancy
8923023395,2024-12-29,INR,Primary Info 7415,Secondary Info 7415,357265.85,17162.13,340103.72,Matched,Approved
8672440909,2024-09-27,JPY,Primary Info 7416,Secondary Info 7416,12747.07,198022.33,-185275.26,Unmatched,Needs review
2130108059,2024-08-21,USD,Primary Info 7417,Secondary Info 7417,82489,179433.66,-96944.66,Partially Matched,Approved
